Date,Country Advertisers Mobile OS,Budget, Installs 
13/09/2016,EU GoogleSearch iOS,149.76, 171 
13/09/2016,US Facebook Android,789.43, 435 
13/09/2016,US Facebook iOS,941.37, 380 
13/09/2016,US GoogleSearch Android,"4,004.48"," 1,575 "
13/09/2016,US GoogleSearch iOS,"1,005.37", 331 
14/09/2016,EU Facebook Android,"1,396.88"," 2,377 "
14/09/2016,EU Facebook iOS,280.70, 302 
14/09/2016,EU GoogleSearch Android,676.52," 1,360 "
14/09/2016,EU GoogleSearch iOS,134.37, 168 
14/09/2016,US Facebook Android,797.58, 406 
14/09/2016,US Facebook iOS,941.37, 394 
14/09/2016,US GoogleSearch Android,"3,884.41"," 1,601 "
14/09/2016,US GoogleSearch iOS,"1,074.69", 377 
15/09/2016,EU Facebook Android,"1,376.84"," 2,155 "
15/09/2016,EU Facebook iOS,262.50, 281 
15/09/2016,EU GoogleSearch Android,673.43," 1,208 "
15/09/2016,EU GoogleSearch iOS,120.03, 165 
15/09/2016,US Facebook Android,780.74, 434 
15/09/2016,US Facebook iOS,941.37, 407 
15/09/2016,US GoogleSearch Android,"3,912.75"," 1,599 "
15/09/2016,US GoogleSearch iOS,"1,071.90", 355 
16/09/2016,EU Facebook Android,"1,350.29"," 1,923 "
16/09/2016,EU Facebook iOS,212.98, 191 
16/09/2016,EU GoogleSearch Android,728.18," 1,144 "
16/09/2016,EU GoogleSearch iOS,81.39, 110 
16/09/2016,US Facebook Android,741.22, 373 
16/09/2016,US Facebook iOS,938.56, 319 
16/09/2016,US GoogleSearch Android,"3,683.58"," 1,581 "
16/09/2016,US GoogleSearch iOS,690.86, 268 
17/09/2016,EU Facebook Android,"1,337.46"," 1,886 "
17/09/2016,EU Facebook iOS,214.67, 181 
17/09/2016,EU GoogleSearch Android,827.57," 1,183 "
17/09/2016,EU GoogleSearch iOS,61.94, 100 
17/09/2016,US Facebook Android,745.42, 364 
17/09/2016,US Facebook iOS,941.37, 290 
17/09/2016,US GoogleSearch Android,"3,860.99"," 1,583 "
17/09/2016,US GoogleSearch iOS,466.99, 202 
18/09/2016,EU Facebook Android,"1,334.96"," 2,014 "
18/09/2016,EU Facebook iOS,240.67, 189 
18/09/2016,EU GoogleSearch Android,724.71," 1,438 "
18/09/2016,EU GoogleSearch iOS,53.17, 84 
18/09/2016,US Facebook Android,746.28, 332 
18/09/2016,US Facebook iOS,"1,336.75", 363 
18/09/2016,US GoogleSearch Android,"3,541.85"," 1,453 "
18/09/2016,US GoogleSearch iOS,475.56, 226 
19/09/2016,EU Facebook Android,"1,273.42"," 1,902 "
19/09/2016,EU Facebook iOS,222.17, 196 
19/09/2016,EU GoogleSearch Android,858.07," 1,340 "
19/09/2016,EU GoogleSearch iOS,113.45, 146 
19/09/2016,US Facebook Android,728.56, 403 
19/09/2016,US Facebook iOS,"1,355.52", 435 
19/09/2016,US GoogleSearch Android,"3,708.03"," 1,576 "
19/09/2016,US GoogleSearch iOS,969.50, 370 
20/09/2016,EU Facebook Android,"1,278.09"," 2,020 "
20/09/2016,EU Facebook iOS,238.36, 233 
20/09/2016,EU GoogleSearch Android,721.49," 1,247 "
20/09/2016,EU GoogleSearch iOS,129.87, 151 
20/09/2016,US Facebook Android,744.58, 422 
20/09/2016,US Facebook iOS,"1,360.30", 434 
20/09/2016,US GoogleSearch Android,"3,834.33"," 1,501 "
20/09/2016,US GoogleSearch iOS,"1,152.19", 402 
21/09/2016,EU Facebook Android,"1,240.26"," 2,192 "
21/09/2016,EU Facebook iOS,207.75, 236 
21/09/2016,EU GoogleSearch Android,615.72," 1,469 "
21/09/2016,EU GoogleSearch iOS,102.27, 123 
21/09/2016,US Facebook Android,759.17, 522 
21/09/2016,US Facebook iOS,"1,360.30", 548 
21/09/2016,US GoogleSearch Android,"3,954.68"," 1,623 "
21/09/2016,US GoogleSearch iOS,"1,104.82", 368 
22/09/2016,EU Facebook Android,"1,554.50"," 1,987 "
22/09/2016,EU Facebook iOS,187.42, 193 
22/09/2016,EU GoogleSearch Android,813.79," 1,492 "
22/09/2016,EU GoogleSearch iOS,104.45, 144 
22/09/2016,US Facebook Android,775.63, 384 
22/09/2016,US Facebook iOS,"1,360.30", 444 
22/09/2016,US GoogleSearch Android,"3,783.09"," 1,557 "
22/09/2016,US GoogleSearch iOS,990.09, 323 
23/09/2016,EU Facebook Android,"1,536.09"," 2,027 "
23/09/2016,EU Facebook iOS,158.70, 133 
23/09/2016,EU GoogleSearch Android,683.06," 1,219 "
23/09/2016,EU GoogleSearch iOS,88.68, 103 
23/09/2016,US Facebook Android,784.80, 419 
23/09/2016,US Facebook iOS,"1,359.25", 410 
23/09/2016,US GoogleSearch Android,"3,683.52"," 1,483 "
23/09/2016,US GoogleSearch iOS,845.48, 305 
24/09/2016,EU Facebook Android,"1,551.52"," 2,165 "
24/09/2016,EU Facebook iOS,125.77, 100 
24/09/2016,EU GoogleSearch Android,710.90," 1,343 "
24/09/2016,EU GoogleSearch iOS,94.82, 132 
24/09/2016,US Facebook Android,793.04, 397 
24/09/2016,US Facebook iOS,"1,357.50", 407 
24/09/2016,US GoogleSearch Android,"3,556.88"," 1,440 "
24/09/2016,US GoogleSearch iOS,823.38, 276 
25/09/2016,EU Facebook Android,"1,551.79"," 2,335 "
25/09/2016,EU Facebook iOS,158.00, 116 
25/09/2016,EU GoogleSearch Android,774.37," 1,238 "
25/09/2016,EU GoogleSearch iOS,71.09, 112 
25/09/2016,US Facebook Android,"1,218.19", 505 
25/09/2016,US Facebook iOS,"1,360.30", 458 
25/09/2016,US GoogleSearch Android,"3,385.36"," 1,282 "
25/09/2016,US GoogleSearch iOS,588.28, 238 
26/09/2016,EU Facebook Android,"1,551.52"," 2,408 "
26/09/2016,EU Facebook iOS,138.01, 126 
26/09/2016,EU GoogleSearch Android,763.63," 1,259 "
26/09/2016,EU GoogleSearch iOS,89.71, 120 
26/09/2016,US Facebook Android,"1,749.53", 799 
26/09/2016,US Facebook iOS,"1,359.54", 484 
26/09/2016,US GoogleSearch Android,"3,647.88"," 1,495 "
26/09/2016,US GoogleSearch iOS,741.76, 297 
27/09/2016,EU Facebook Android,"1,551.67"," 2,288 "
27/09/2016,EU Facebook iOS,130.12, 149 
27/09/2016,EU GoogleSearch Android,737.83," 1,208 "
27/09/2016,EU GoogleSearch iOS,110.32, 139 
27/09/2016,US Facebook Android,"1,730.17", 725 
27/09/2016,US Facebook iOS,"1,359.18", 492 
27/09/2016,US GoogleSearch Android,"3,705.70"," 1,523 "
27/09/2016,US GoogleSearch iOS,809.95, 274 
28/09/2016,EU Facebook Android,"1,530.58"," 2,056 "
28/09/2016,EU Facebook iOS,120.58, 116 
28/09/2016,EU GoogleSearch Android,739.55," 1,138 "
28/09/2016,EU GoogleSearch iOS,94.80, 136 
28/09/2016,US Facebook Android,"1,860.21", 724 
28/09/2016,US Facebook iOS,"1,483.25", 419 
28/09/2016,US GoogleSearch Android,"3,653.22"," 1,508 "
28/09/2016,US GoogleSearch iOS,"1,067.54", 377 
29/09/2016,EU Facebook Android,"1,213.08"," 1,685 "
29/09/2016,EU Facebook iOS,99.60, 107 
29/09/2016,EU GoogleSearch Android,664.43," 1,179 "
29/09/2016,EU GoogleSearch iOS,93.39, 136 
29/09/2016,US Facebook Android,"1,554.29", 657 
29/09/2016,US Facebook iOS,"1,224.77", 371 
29/09/2016,US GoogleSearch Android,"3,784.77"," 1,404 "
29/09/2016,US GoogleSearch iOS,957.77, 316 
30/09/2016,EU Facebook Android,"1,064.50"," 1,420 "
30/09/2016,EU Facebook iOS,68.35, 64 
30/09/2016,EU GoogleSearch Android,652.17," 1,192 "
30/09/2016,EU GoogleSearch iOS,99.89, 139 
30/09/2016,US Facebook Android,"1,391.98", 622 
30/09/2016,US Facebook iOS,672.80, 261 
30/09/2016,US GoogleSearch Android,"3,398.75"," 1,350 "
30/09/2016,US GoogleSearch iOS,841.97, 278 
01/10/2016,EU Facebook Android,"1,127.02"," 1,528 "
01/10/2016,EU Facebook iOS,79.98, 59 
01/10/2016,EU GoogleSearch Android,706.25," 1,240 "
01/10/2016,EU GoogleSearch iOS,102.01, 129 
01/10/2016,US Facebook Android,"1,431.28", 593 
01/10/2016,US Facebook iOS,672.80, 274 
01/10/2016,US GoogleSearch Android,"3,569.71"," 1,517 "
01/10/2016,US GoogleSearch iOS,920.81, 329 
02/10/2016,EU Facebook Android,"1,037.29"," 1,720 "
02/10/2016,EU Facebook iOS,93.56, 88 
02/10/2016,EU GoogleSearch Android,681.84," 1,325 "
02/10/2016,EU GoogleSearch iOS,89.15, 107 
02/10/2016,US Facebook Android,"1,087.50", 555 
02/10/2016,US Facebook iOS,460.87, 241 
02/10/2016,US GoogleSearch Android,"3,199.08"," 1,363 "
02/10/2016,US GoogleSearch iOS,690.02, 238 
03/10/2016,EU Facebook Android,"1,037.04"," 1,846 "
03/10/2016,EU Facebook iOS,97.96, 107 
03/10/2016,EU GoogleSearch Android,777.11," 1,514 "
03/10/2016,EU GoogleSearch iOS,120.12, 161 
03/10/2016,US Facebook Android,"1,094.67", 532 
03/10/2016,US Facebook iOS,460.87, 206 
03/10/2016,US GoogleSearch Android,"3,512.12"," 1,473 "
03/10/2016,US GoogleSearch iOS,"1,042.25", 397 
04/10/2016,EU Facebook Android,"1,036.66"," 1,755 "
04/10/2016,EU Facebook iOS,96.11, 103 
04/10/2016,EU GoogleSearch Android,714.98," 1,509 "
04/10/2016,EU GoogleSearch iOS,116.10, 142 
04/10/2016,US Facebook Android,"1,094.73", 589 
04/10/2016,US Facebook iOS,460.87, 189 
04/10/2016,US GoogleSearch Android,"3,706.62"," 1,556 "
04/10/2016,US GoogleSearch iOS,960.49, 357 
05/10/2016,EU Facebook Android,"1,073.54"," 2,168 "
05/10/2016,EU Facebook iOS,136.83, 155 
05/10/2016,EU GoogleSearch Android,649.13," 1,495 "
05/10/2016,EU GoogleSearch iOS,93.18, 126 
05/10/2016,US Facebook Android,"1,094.73", 529 
05/10/2016,US Facebook iOS,460.87, 186 
05/10/2016,US GoogleSearch Android,"3,596.52"," 1,460 "
05/10/2016,US GoogleSearch iOS,670.66, 293 
06/10/2016,EU Facebook Android,912.65," 1,921 "
06/10/2016,EU Facebook iOS,167.02, 233 
06/10/2016,EU GoogleSearch Android,610.73," 1,612 "
06/10/2016,EU GoogleSearch iOS,103.40, 129 
06/10/2016,US Facebook Android,"1,094.58", 570 
06/10/2016,US Facebook iOS,460.87, 164 
06/10/2016,US GoogleSearch Android,"3,505.04"," 1,595 "
06/10/2016,US GoogleSearch iOS,920.35, 323 
07/10/2016,EU Facebook Android,934.56," 2,065 "
07/10/2016,EU Facebook iOS,174.82, 202 
07/10/2016,EU GoogleSearch Android,624.02," 1,447 "
07/10/2016,EU GoogleSearch iOS,109.60, 148 
07/10/2016,US Facebook Android,"1,087.43", 534 
07/10/2016,US Facebook iOS,460.87, 202 
07/10/2016,US GoogleSearch Android,"3,483.59"," 1,512 "
07/10/2016,US GoogleSearch iOS,943.88, 386 
08/10/2016,EU Facebook Android,936.96," 2,014 "
08/10/2016,EU Facebook iOS,187.92, 202 
08/10/2016,EU GoogleSearch Android,639.33," 1,582 "
08/10/2016,EU GoogleSearch iOS,108.28, 119 
08/10/2016,US Facebook Android,"1,090.29", 535 
08/10/2016,US Facebook iOS,460.87, 181 
08/10/2016,US GoogleSearch Android,"3,450.58"," 1,602 "
08/10/2016,US GoogleSearch iOS,979.79, 352 
09/10/2016,EU Facebook Android,937.11," 2,120 "
09/10/2016,EU Facebook iOS,184.49, 210 
09/10/2016,EU GoogleSearch Android,711.38," 1,525 "
09/10/2016,EU GoogleSearch iOS,106.79, 132 
09/10/2016,US Facebook Android,"1,090.44", 596 
09/10/2016,US Facebook iOS,460.87, 173 
09/10/2016,US GoogleSearch Android,"3,249.92"," 1,398 "
09/10/2016,US GoogleSearch iOS,781.18, 328 
10/10/2016,EU Facebook Android,935.34," 2,426 "
10/10/2016,EU Facebook iOS,182.24, 247 
10/10/2016,EU GoogleSearch Android,761.74," 1,879 "
10/10/2016,EU GoogleSearch iOS,134.88, 167 
10/10/2016,US Facebook Android,"1,090.15", 612 
10/10/2016,US Facebook iOS,460.87, 186 
10/10/2016,US GoogleSearch Android,"3,630.13"," 1,615 "
10/10/2016,US GoogleSearch iOS,927.88, 345 
11/10/2016,EU Facebook Android,936.54," 2,094 "
11/10/2016,EU Facebook iOS,172.76, 255 
11/10/2016,EU GoogleSearch Android,709.19," 1,615 "
11/10/2016,EU GoogleSearch iOS,126.21, 145 
11/10/2016,US Facebook Android,"1,078.20", 547 
11/10/2016,US Facebook iOS,460.87, 170 
11/10/2016,US GoogleSearch Android,"3,875.16"," 1,560 "
11/10/2016,US GoogleSearch iOS,969.34, 347 
12/10/2016,EU Facebook Android,936.54," 1,937 "
12/10/2016,EU Facebook iOS,172.05, 207 
12/10/2016,EU GoogleSearch Android,713.63," 1,480 "
12/10/2016,EU GoogleSearch iOS,121.61, 141 
12/10/2016,US Facebook Android,"1,067.08", 554 
12/10/2016,US Facebook iOS,460.85, 164 
12/10/2016,US GoogleSearch Android,"3,792.01"," 1,575 "
12/10/2016,US GoogleSearch iOS,"1,029.17", 344 
13/10/2016,EU Facebook Android,745.02," 1,778 "
13/10/2016,EU Facebook iOS,158.82, 242 
13/10/2016,EU GoogleSearch Android,648.03," 1,488 "
13/10/2016,EU GoogleSearch iOS,106.55, 141 
13/10/2016,US Facebook Android,"1,074.42", 499 
13/10/2016,US Facebook iOS,458.60, 173 
13/10/2016,US GoogleSearch Android,"3,468.94"," 1,546 "
13/10/2016,US GoogleSearch iOS,788.04, 309 
14/10/2016,EU Facebook Android,718.28," 1,631 "
14/10/2016,EU Facebook iOS,145.64, 167 
14/10/2016,EU GoogleSearch Android,645.00," 1,447 "
14/10/2016,EU GoogleSearch iOS,145.70, 155 
14/10/2016,US Facebook Android,"1,062.48", 526 
14/10/2016,US Facebook iOS,460.87, 162 
14/10/2016,US GoogleSearch Android,"2,965.77"," 1,350 "
14/10/2016,US GoogleSearch iOS,714.56, 264 
15/10/2016,EU Facebook Android,717.69," 1,562 "
15/10/2016,EU Facebook iOS,128.61, 123 
15/10/2016,EU GoogleSearch Android,615.76," 1,449 "
15/10/2016,EU GoogleSearch iOS,135.84, 164 
15/10/2016,US Facebook Android,"1,069.90", 515 
15/10/2016,US Facebook iOS,460.87, 168 
15/10/2016,US GoogleSearch Android,"2,855.99"," 1,280 "
15/10/2016,US GoogleSearch iOS,822.33, 287 
16/10/2016,EU Facebook Android,718.36," 1,573 "
16/10/2016,EU Facebook iOS,136.07, 144 
16/10/2016,EU GoogleSearch Android,615.89," 1,456 "
16/10/2016,EU GoogleSearch iOS,115.47, 123 
16/10/2016,US Facebook Android,"1,300.44", 670 
16/10/2016,US Facebook iOS,460.87, 219 
16/10/2016,US GoogleSearch Android,"2,795.65"," 1,230 "
16/10/2016,US GoogleSearch iOS,632.45, 276 
17/10/2016,EU Facebook Android,718.34," 1,592 "
17/10/2016,EU Facebook iOS,132.54, 165 
17/10/2016,EU GoogleSearch Android,646.10," 1,711 "
17/10/2016,EU GoogleSearch iOS,171.50, 193 
17/10/2016,US Facebook Android,"1,295.52", 564 
17/10/2016,US Facebook iOS,460.87, 168 
17/10/2016,US GoogleSearch Android,"3,338.85"," 1,491 "
17/10/2016,US GoogleSearch iOS,860.03, 355 
18/10/2016,EU Facebook Android,830.91," 1,872 "
18/10/2016,EU Facebook iOS,135.44, 171 
18/10/2016,EU GoogleSearch Android,595.60," 1,804 "
18/10/2016,EU GoogleSearch iOS,142.32, 181 
18/10/2016,US Facebook Android,"1,494.16", 741 
18/10/2016,US Facebook iOS,549.61, 216 
18/10/2016,US GoogleSearch Android,"3,279.37"," 1,456 "
18/10/2016,US GoogleSearch iOS,"1,061.38", 367 
19/10/2016,EU Facebook Android,818.29," 1,749 "
19/10/2016,EU Facebook iOS,136.94, 120 
19/10/2016,EU GoogleSearch Android,606.76," 1,820 "
19/10/2016,EU GoogleSearch iOS,134.41, 180 
19/10/2016,US Facebook Android,"1,418.28", 680 
19/10/2016,US Facebook iOS,530.67, 212 
19/10/2016,US GoogleSearch Android,"3,239.78"," 1,482 "
19/10/2016,US GoogleSearch iOS,962.46, 342 
20/10/2016,EU Facebook Android,798.13," 1,583 "
20/10/2016,EU Facebook iOS,169.15, 183 
20/10/2016,EU GoogleSearch Android,592.38," 1,779 "
20/10/2016,EU GoogleSearch iOS,134.58, 151 
20/10/2016,US Facebook Android,"1,303.59", 547 
20/10/2016,US Facebook iOS,530.67, 168 
20/10/2016,US GoogleSearch Android,"3,134.28"," 1,465 "
20/10/2016,US GoogleSearch iOS,"1,001.19", 364 
21/10/2016,EU Facebook Android,697.25," 1,492 "
21/10/2016,EU Facebook iOS,117.68, 117 
21/10/2016,EU GoogleSearch Android,555.92," 1,649 "
21/10/2016,EU GoogleSearch iOS,146.57, 173 
21/10/2016,US Facebook Android,"1,021.71", 463 
21/10/2016,US Facebook iOS,530.67, 238 
21/10/2016,US GoogleSearch Android,"2,878.85"," 1,311 "
21/10/2016,US GoogleSearch iOS,866.61, 296 
22/10/2016,EU Facebook Android,814.26," 1,704 "
22/10/2016,EU Facebook iOS,97.07, 99 
22/10/2016,EU GoogleSearch Android,556.91," 1,739 "
22/10/2016,EU GoogleSearch iOS,158.34, 154 
22/10/2016,US Facebook Android,"1,218.15", 550 
22/10/2016,US Facebook iOS,530.67, 212 
22/10/2016,US GoogleSearch Android,"3,092.95"," 1,469 "
22/10/2016,US GoogleSearch iOS,974.51, 384 
23/10/2016,EU Facebook Android,807.02," 1,782 "
23/10/2016,EU Facebook iOS,84.18, 91 
23/10/2016,EU GoogleSearch Android,575.87," 1,585 "
23/10/2016,EU GoogleSearch iOS,114.44, 141 
23/10/2016,US Facebook Android,"1,190.86", 580 
23/10/2016,US Facebook iOS,530.67, 207 
23/10/2016,US GoogleSearch Android,"2,854.94"," 1,266 "
23/10/2016,US GoogleSearch iOS,792.68, 313 
24/10/2016,EU Facebook Android,797.23," 1,739 "
24/10/2016,EU Facebook iOS,86.22, 131 
24/10/2016,EU GoogleSearch Android,647.46," 1,786 "
24/10/2016,EU GoogleSearch iOS,146.73, 152 
24/10/2016,US Facebook Android,"1,196.45", 560 
24/10/2016,US Facebook iOS,530.67, 225 
24/10/2016,US GoogleSearch Android,"2,994.02"," 1,372 "
24/10/2016,US GoogleSearch iOS,873.88, 320 
25/10/2016,EU Facebook Android,818.86," 1,830 "
25/10/2016,EU Facebook iOS,129.79, 116 
25/10/2016,EU GoogleSearch Android,641.03," 1,837 "
25/10/2016,EU GoogleSearch iOS,129.20, 148 
25/10/2016,US Facebook Android,"1,755.55", 745 
25/10/2016,US Facebook iOS,530.67, 193 
25/10/2016,US GoogleSearch Android,"3,222.82"," 1,201 "
25/10/2016,US GoogleSearch iOS,879.79, 339 
26/10/2016,EU Facebook Android,821.11," 1,582 "
26/10/2016,EU Facebook iOS,171.46, 157 
26/10/2016,EU GoogleSearch Android,646.33," 1,857 "
26/10/2016,EU GoogleSearch iOS,142.59, 191 
26/10/2016,US Facebook Android,"1,755.55", 831 
26/10/2016,US Facebook iOS,530.67, 168 
26/10/2016,US GoogleSearch Android,"3,345.62"," 1,491 "
26/10/2016,US GoogleSearch iOS,988.78, 367 
27/10/2016,EU Facebook Android,786.19," 1,453 "
27/10/2016,EU Facebook iOS,127.92, 136 
27/10/2016,EU GoogleSearch Android,638.26," 1,881 "
27/10/2016,EU GoogleSearch iOS,106.93, 128 
27/10/2016,US Facebook Android,"1,654.63", 876 
27/10/2016,US Facebook iOS,525.63, 210 
27/10/2016,US GoogleSearch Android,"2,885.41"," 1,270 "
27/10/2016,US GoogleSearch iOS,952.33, 402 
28/10/2016,EU Facebook Android,779.06," 1,350 "
28/10/2016,EU Facebook iOS,136.62, 94 
28/10/2016,EU GoogleSearch Android,561.33," 1,649 "
28/10/2016,EU GoogleSearch iOS,114.44, 154 
28/10/2016,US Facebook Android,"1,654.63", 750 
28/10/2016,US Facebook iOS,525.63, 165 
28/10/2016,US GoogleSearch Android,"2,647.40"," 1,227 "
28/10/2016,US GoogleSearch iOS,946.88, 409 
29/10/2016,EU Facebook Android,776.87," 1,386 "
29/10/2016,EU Facebook iOS,133.80, 100 
29/10/2016,EU GoogleSearch Android,573.16," 1,612 "
29/10/2016,EU GoogleSearch iOS,129.18, 138 
29/10/2016,US Facebook Android,"1,654.63", 686 
29/10/2016,US Facebook iOS,525.63, 193 
29/10/2016,US GoogleSearch Android,"2,996.15"," 1,325 "
29/10/2016,US GoogleSearch iOS,840.18, 315 
30/10/2016,EU Facebook Android,842.14," 1,525 "
30/10/2016,EU Facebook iOS,161.83, 112 
30/10/2016,EU GoogleSearch Android,576.63," 1,502 "
30/10/2016,EU GoogleSearch iOS,95.56, 117 
30/10/2016,US Facebook Android,"1,759.75", 799 
30/10/2016,US Facebook iOS,525.62, 236 
30/10/2016,US GoogleSearch Android,"2,918.38"," 1,233 "
30/10/2016,US GoogleSearch iOS,683.08, 300 
31/10/2016,EU Facebook Android,760.29," 1,475 "
31/10/2016,EU Facebook iOS,148.63, 135 
31/10/2016,EU GoogleSearch Android,561.03," 1,688 "
31/10/2016,EU GoogleSearch iOS,115.47, 149 
31/10/2016,US Facebook Android,"1,980.51", 857 
31/10/2016,US Facebook iOS,525.63, 245 
31/10/2016,US GoogleSearch Android,"2,708.34"," 1,179 "
31/10/2016,US GoogleSearch iOS,834.84, 307 
01/11/2016,EU Facebook Android,310.94, 574 
01/11/2016,EU Facebook iOS,40.18, 48 
01/11/2016,EU GoogleSearch Android,411.29," 1,483 "
01/11/2016,EU GoogleSearch iOS,120.07, 161 
01/11/2016,US Facebook Android,"1,980.39", 803 
01/11/2016,US Facebook iOS,525.48, 220 
01/11/2016,US GoogleSearch Android,"2,633.68"," 1,308 "
01/11/2016,US GoogleSearch iOS,852.35, 342 
02/11/2016,EU Facebook Android,171.33, 338 
02/11/2016,EU Facebook iOS,31.39, 26 
02/11/2016,EU GoogleSearch Android,555.46," 1,615 "
02/11/2016,EU GoogleSearch iOS,122.47, 126 
02/11/2016,US Facebook Android,"1,425.77", 618 
02/11/2016,US Facebook iOS,375.11, 170 
02/11/2016,US GoogleSearch Android,"2,627.33"," 1,375 "
02/11/2016,US GoogleSearch iOS,902.06, 342 
03/11/2016,EU Facebook Android,115.64, 271 
03/11/2016,EU Facebook iOS,28.59, 26 
03/11/2016,EU GoogleSearch Android,579.18," 1,618 "
03/11/2016,EU GoogleSearch iOS,123.25, 152 
03/11/2016,US Facebook Android,"1,292.05", 522 
03/11/2016,US Facebook iOS,387.39, 167 
03/11/2016,US GoogleSearch Android,"2,388.33"," 1,221 "
03/11/2016,US GoogleSearch iOS,898.97, 318 
04/11/2016,EU Facebook Android,115.64, 196 
04/11/2016,EU Facebook iOS,25.40, 30 
04/11/2016,EU GoogleSearch Android,566.96," 1,509 "
04/11/2016,EU GoogleSearch iOS,120.85, 183 
04/11/2016,US Facebook Android,"1,292.05", 564 
04/11/2016,US Facebook iOS,387.39, 164 
04/11/2016,US GoogleSearch Android,"2,558.39"," 1,222 "
04/11/2016,US GoogleSearch iOS,888.43, 323 
05/11/2016,EU Facebook Android,115.64, 191 
05/11/2016,EU Facebook iOS,28.34, 26 
05/11/2016,EU GoogleSearch Android,565.38," 1,714 "
05/11/2016,EU GoogleSearch iOS,138.58, 164 
05/11/2016,US Facebook Android,"1,292.05", 477 
05/11/2016,US Facebook iOS,387.39, 161 
05/11/2016,US GoogleSearch Android,"2,501.49"," 1,288 "
05/11/2016,US GoogleSearch iOS,915.28, 394 
06/11/2016,EU Facebook Android,115.64, 232 
06/11/2016,EU Facebook iOS,28.97, 26 
06/11/2016,EU GoogleSearch Android,543.35," 1,679 "
06/11/2016,EU GoogleSearch iOS,74.53, 123 
06/11/2016,US Facebook Android,"1,292.05", 526 
06/11/2016,US Facebook iOS,387.39, 148 
06/11/2016,US GoogleSearch Android,"2,264.33"," 1,079 "
06/11/2016,US GoogleSearch iOS,755.43, 334 
07/11/2016,EU Facebook Android,187.12, 302 
07/11/2016,EU Facebook iOS,31.77, 15 
07/11/2016,EU GoogleSearch Android,619.67," 1,865 "
07/11/2016,EU GoogleSearch iOS,116.94, 146 
07/11/2016,US Facebook Android,"1,296.40", 574 
07/11/2016,US Facebook iOS,464.59, 184 
07/11/2016,US GoogleSearch Android,"2,651.69"," 1,199 "
07/11/2016,US GoogleSearch iOS,811.08, 315 
08/11/2016,EU Facebook Android,187.12, 281 
08/11/2016,EU Facebook iOS,33.72, 29 
08/11/2016,EU GoogleSearch Android,641.16," 1,599 "
08/11/2016,EU GoogleSearch iOS,126.93, 160 
08/11/2016,US Facebook Android,"1,205.26", 541 
08/11/2016,US Facebook iOS,464.59, 173 
08/11/2016,US GoogleSearch Android,"2,770.11"," 1,188 "
08/11/2016,US GoogleSearch iOS,818.57, 271 
09/11/2016,EU Facebook Android,187.12, 273 
09/11/2016,EU Facebook iOS,30.04, 28 
09/11/2016,EU GoogleSearch Android,641.07," 1,763 "
09/11/2016,EU GoogleSearch iOS,124.59, 138 
09/11/2016,US Facebook Android,"1,205.26", 719 
09/11/2016,US Facebook iOS,464.59, 236 
09/11/2016,US GoogleSearch Android,"2,659.87"," 1,115 "
09/11/2016,US GoogleSearch iOS,750.11, 235 
10/11/2016,EU Facebook Android,225.72, 315 
10/11/2016,EU Facebook iOS,53.55, 36 
10/11/2016,EU GoogleSearch Android,661.95," 1,844 "
10/11/2016,EU GoogleSearch iOS,117.09, 154 
10/11/2016,US Facebook Android,"1,418.58", 835 
10/11/2016,US Facebook iOS,553.27, 289 
10/11/2016,US GoogleSearch Android,"2,663.97"," 1,160 "
10/11/2016,US GoogleSearch iOS,784.40, 255 
11/11/2016,EU Facebook Android,225.72, 322 
11/11/2016,EU Facebook iOS,54.24, 32 
11/11/2016,EU GoogleSearch Android,645.51," 1,769 "
11/11/2016,EU GoogleSearch iOS,147.18, 184 
11/11/2016,US Facebook Android,"1,418.33", 745 
11/11/2016,US Facebook iOS,553.27, 251 
11/11/2016,US GoogleSearch Android,"2,775.62"," 1,292 "
11/11/2016,US GoogleSearch iOS,827.99, 254 
12/11/2016,EU Facebook Android,225.72, 287 
12/11/2016,EU Facebook iOS,48.34, 41 
12/11/2016,EU GoogleSearch Android,579.26," 1,652 "
12/11/2016,EU GoogleSearch iOS,137.34, 160 
12/11/2016,US Facebook Android,"1,418.33", 668 
12/11/2016,US Facebook iOS,553.27, 268 
12/11/2016,US GoogleSearch Android,"2,714.75"," 1,215 "
12/11/2016,US GoogleSearch iOS,798.91, 258 
13/11/2016,EU Facebook Android,225.72, 370 
13/11/2016,EU Facebook iOS,56.35, 41 
13/11/2016,EU GoogleSearch Android,577.64," 1,634 "
13/11/2016,EU GoogleSearch iOS,133.61, 160 
13/11/2016,US Facebook Android,"1,407.06", 719 
13/11/2016,US Facebook iOS,546.92, 242 
13/11/2016,US GoogleSearch Android,"2,682.68"," 1,135 "
13/11/2016,US GoogleSearch iOS,748.78, 244 
14/11/2016,EU Facebook Android,117.63, 209 
14/11/2016,EU Facebook iOS,30.99, 32 
14/11/2016,EU GoogleSearch Android,382.66," 1,111 "
14/11/2016,EU GoogleSearch iOS,84.14, 116 
14/11/2016,US Facebook Android,852.94, 521 
14/11/2016,US Facebook iOS,328.03, 196 
14/11/2016,US GoogleSearch Android,"1,810.99", 847 
14/11/2016,US GoogleSearch iOS,629.51, 236 
15/11/2016,EU Facebook Android,0.00, 20 
15/11/2016,EU Facebook iOS,0.00, 4 
15/11/2016,US Facebook Android,0.00, 35 
15/11/2016,US Facebook iOS,0.00, 25 
16/11/2016,EU Facebook Android,0.00, 9 
